Date_,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA
2010-02-05,0.37187808752059937,0.3727951883526063,0.35766325694030454,0.3640828807705368,604856000
2010-02-08,0.3711901903152466,0.38013177804921966,0.36385352186542735,0.3707316536617453,445160000
2010-02-09,0.36820971965789795,0.3789854830517168,0.36454139851494033,0.37715130881460274,930144000
2010-02-10,0.3753170967102051,0.3787561628085861,0.3679804278332459,0.37050242057123245,535828000
2010-02-11,0.3925124406814575,0.39663932532012885,0.3785268947757566,0.38127814209111516,695980000
2010-02-12,0.3977857530117035,0.4058102417512346,0.38540509684337815,0.38976126427217245,780212000
2010-02-16,0.4051225185394287,0.4067274385309791,0.39824438371145265,0.4030590890235472,457024000
2010-02-17,0.4090200662612915,0.4103956765460191,0.39732722851910746,0.4101664218308675,876560000
2010-02-18,0.38219529390335083,0.3886148900525629,0.371648812563126,0.38655143379142126,1515508000
2010-02-19,0.3801317512989044,0.38471717217376833,0.37829757748270604,0.380590287920138,510548000
2010-02-22,0.38081952929496765,0.3874684052534029,0.3782975371501713,0.3817366024396601,458084000
2010-02-23,0.37164878845214844,0.3835708791950765,0.3677511582110548,0.3819659870947096,489764000
2010-02-24,0.3794440031051636,0.3831123514182022,0.3737122259480841,0.3748585813795,445868000
2010-02-25,0.37600499391555786,0.3769220947987342,0.36133162576619854,0.370731752663933,576972000
2010-02-26,0.3714194595813751,0.3769219812286517,0.3691267490611595,0.3741707067393808,393396000
2010-03-01,0.38632214069366455,0.3881563148739228,0.368668272287627,0.37164880191413796,555868000
2010-03-02,0.386092871427536,0.3945758959433039,0.38334162392664756,0.38976121964956634,538648000
2010-03-03,0.3812781572341919,0.39044900020379997,0.3780683731273362,0.3883855714681453,399300000
2010-03-04,0.38196590542793274,0.38586350750442516,0.3771512028249779,0.38288297862313225,557396000
2010-03-05,0.39365866780281067,0.3964099142221604,0.3792145899371523,0.3792145899371523,632832000
2010-03-08,0.3879270553588867,0.39503446996976826,0.3863221358890771,0.3938881145377725,439312000
2010-03-09,0.4023710787296295,0.40626868114574827,0.3915953174251187,0.391824599409529,830832000
2010-03-10,0.40328818559646606,0.4076443523442506,0.4009954748864534,0.4012247568899617,418520000
2010-03-11,0.3941173553466797,0.4014540517181085,0.39251246326465533,0.4000784143156485,540660000
2010-03-12,0.3954930007457733,0.3996198857053281,0.39342954460036145,0.39847353029052224,520352000
2010-03-15,0.39342954754829407,0.3989320699793533,0.3897612265921904,0.39503446700606293,358904000
2010-03-16,0.407185822725296,0.40947853347504287,0.3929709942118513,0.3932002762193332,664988000
2010-03-17,0.41498100757598877,0.4204835294987919,0.40947851298445226,0.40947851298445226,651168000
2010-03-18,0.40030762553215027,0.41566877959708365,0.39663927799518245,0.41566877959708365,740964000
2010-03-19,0.3954930007457733,0.40741509159350003,0.3904490150556125,0.40626873617869425,584612000
2010-03-22,0.40191251039505005,0.40351740216555604,0.3904489313726542,0.3904489313726542,435336000
2010-03-23,0.41016635298728943,0.4122297817336849,0.4021418380158441,0.40489311278606216,493612000
2010-03-24,0.3964100182056427,0.40787359806728485,0.39572219958756705,0.40672724281424716,436252000
2010-03-25,0.39755648374557495,0.40466389921859625,0.3966394102212437,0.4021419060297764,495184000
2010-03-26,0.39755648374557495,0.40512243598076186,0.394346699079143,0.40099555045872604,344676000
2010-03-29,0.40260040760040283,0.4035174809823149,0.3945758925179642,0.40007841480324197,394456000
2010-03-30,0.40420523285865784,0.40924919028781265,0.39732710163764745,0.4071857618540151,324104000
2010-03-31,0.3989320993423462,0.40443462217841303,0.3968686430295944,0.4026004478997241,389840000
2010-04-01,0.3948051333427429,0.4053516127908582,0.39067824889212105,0.40076619169711514,339664000
2010-04-05,0.4007663428783417,0.4014541617681224,0.3968687116133428,0.39732727576071386,413636000
2010-04-06,0.3909074664115906,0.39663924183349575,0.3840293085740432,0.39572214136723427,809260000
2010-04-07,0.39342954754829407,0.4000784254027487,0.38517577756733984,0.3883855891516083,817468000
2010-04-08,0.38701003789901733,0.3938881993024404,0.3849466086098831,0.39090766907158797,1037600000
2010-04-09,0.38953182101249695,0.39090745801671634,0.3840293003268798,0.38609275583320896,817572000
2010-04-12,0.396639347076416,0.39824423915413376,0.3893026507246747,0.38999046942405896,546460000
2010-04-13,0.40489304065704346,0.40626865046582866,0.39663927247927955,0.39824416425516057,648696000
2010-04-14,0.4099369943141937,0.41566877012809555,0.4035173999363711,0.4136053417675961,900720000
2010-04-15,0.4129176437854767,0.41543963681258084,0.4071858662977591,0.41131275155517,957596000
2010-04-16,0.39113685488700867,0.397785733050596,0.3824245477978803,0.3961808408494785,1917736000
2010-04-19,0.38930264115333557,0.39044899651370246,0.37623419551140636,0.3881562857929686,1094492000
2010-04-20,0.390678346157074,0.3961808692382567,0.3856343871644441,0.39205398376018774,678188000
2010-04-21,0.3805903494358063,0.3932002862111185,0.3760049278197905,0.3927417495157707,895908000
2010-04-22,0.38219529390335083,0.38334164938245047,0.3691268195765986,0.374400060246711,656932000
2010-04-23,0.37692198157310486,0.3819659392559356,0.37027310465964436,0.38104883864825206,752916000
2010-04-26,0.3805903494358063,0.3851757710518221,0.3766927465284466,0.3773805652371027,491092000
2010-04-27,0.3698146939277649,0.38173678723649873,0.36866833827632367,0.3778391834878535,606704000
2010-04-28,0.3705025613307953,0.375775803484618,0.3629365802424044,0.3695854602907123,672164000
2010-04-29,0.38173675537109375,0.3821953194584114,0.3661463143466473,0.37164883741300786,987128000
2010-04-30,0.3601852357387543,0.37783913224157284,0.3599559810383246,0.37715131347774195,1068048000
2010-05-03,0.35628756880760193,0.36408280118496134,0.3507850470121836,0.3620193452624547,1078972000
2010-05-04,0.3381751775741577,0.3514729059398948,0.3331311918507177,0.3507850872202194,1311376000
2010-05-05,0.33244335651397705,0.3409263800518172,0.32831647207275966,0.33129700124315364,1330840000
2010-05-06,0.3255651593208313,0.3370287380139579,0.29896970922880123,0.33015060719683936,1002888000
2010-05-07,0.3200627565383911,0.32854578149018204,0.30859917458814135,0.32854578149018204,1153712000
2010-05-10,0.33381903171539307,0.3434484397382628,0.3301507105302116,0.3393215544900716,979156000
2010-05-11,0.33015066385269165,0.3367995138510509,0.3276286711877874,0.3306092005196014,829124000
2010-05-12,0.33657026290893555,0.33840440959687795,0.3303799221776943,0.3324433781985305,901236000
2010-05-13,0.33588242530822754,0.35055578930378867,0.3326726141226677,0.3351946066733743,1252000000
2010-05-14,0.297135591506958,0.3141016671166532,0.28888182203940166,0.3131845937674881,2493068000
2010-05-17,0.2978234589099884,0.3014918075693456,0.2884233325524306,0.2975941768695516,856060000
2010-05-18,0.28796470165252686,0.3021795002302697,0.28635978255674277,0.30034532650027573,674112000
2010-05-19,0.29255029559135437,0.29300883246263154,0.284525804684527,0.28658923427091376,826520000
2010-05-20,0.28567197918891907,0.29255010988580016,0.27535475581233554,0.28406706016130395,1129136000
2010-05-21,0.2918623387813568,0.29988682589847027,0.27741825650429935,0.27741825650429935,1069600000
2010-05-24,0.28337931632995605,0.2943843611436353,0.282462242927784,0.29094529488858645,664564000
2010-05-25,0.2909453511238098,0.29232096149295206,0.27168653264307474,0.274437808043908,966652000
2010-05-26,0.2923209071159363,0.308369910420717,0.2914038337071005,0.30263813328732003,995028000
2010-05-27,0.30951622128486633,0.30951622128486633,0.2989697419453353,0.2996575605685683,713560000
2010-05-28,0.3012624979019165,0.30905773125537805,0.29667707616385774,0.30905773125537805,545116000
2010-06-01,0.2884232997894287,0.30057467259555193,0.28819401777503684,0.29713560636728703,527492000
2010-06-02,0.2916330099105835,0.29209157382286377,0.28704758943787567,0.2888817630932112,649088000
2010-06-03,0.2911745309829712,0.29186234965631985,0.2847549355838293,0.2856720362587166,586360000
2010-06-04,0.2774183452129364,0.2877355462340177,0.2758134254113037,0.282691586756633,671456000
2010-06-07,0.2636620104312897,0.28039883349389233,0.2625156549336816,0.27856465923146523,577248000
2010-06-08,0.256325364112854,0.2625156788987985,0.24967648522098707,0.2625156788987985,967636000
2010-06-09,0.2501349449157715,0.2645790538507672,0.24921787164907255,0.25770089502546517,697152000
2010-06-10,0.2602228820323944,0.2613692372572887,0.25449110590792273,0.2551789245091122,611768000
2010-06-11,0.266184002161026,0.26733035765304614,0.2567838761939524,0.25747169495541866,442104000
2010-06-14,0.2604522407054901,0.270540158722653,0.25976442190175797,0.27008162196392244,375080000
2010-06-15,0.2732914388179779,0.2746670491187351,0.2629742112402975,0.2634327753384896,528632000
2010-06-16,0.26985225081443787,0.2739791345248918,0.26618390366486533,0.2714571424431531,366480000
2010-06-17,0.2801695168018341,0.28085733548156244,0.2696230365960464,0.27925244344970807,859068000
2010-06-18,0.2820037007331848,0.28544276692123965,0.27971098994114824,0.28177441872147374,932832000
2010-06-21,0.27535480260849,0.2886525296819755,0.27283283732311964,0.28796473836040776,579836000
2010-06-22,0.2650377154350281,0.28223305227678946,0.263662077555176,0.2787939849084372,818164000
2010-06-23,0.2680181860923767,0.2707694339063157,0.2599936700272077,0.2675596493452655,614060000
2010-06-24,0.25472044944763184,0.2677889254371344,0.2538033758801777,0.2664132877546792,725028000
2010-06-25,0.2540326714515686,0.25678391963156444,0.24990578551593715,0.2565546375618667,507220000
2010-06-28,0.2544911205768585,0.2581594684404707,0.24990569941297627,0.2558667578585296,372008000
2010-06-29,0.2402763068675995,0.249217895048132,0.23867141483456059,0.24898861304429745,660808000
2010-06-30,0.23408597707748413,0.24325681929079862,0.23408597707748413,0.24073482674963087,623072000
2010-07-01,0.23798362910747528,0.23958852136274061,0.22766641580349928,0.23477384459694461,737008000
2010-07-02,0.2350030094385147,0.2393591751299348,0.22697852389939768,0.2389006385653803,737096000
2010-07-06,0.23248109221458435,0.24165193470632765,0.23041763625518222,0.23408598418438611,712020000
2010-07-07,0.243715301156044,0.2450909381113496,0.23293956944368194,0.23339810598503063,608412000
2010-07-08,0.23637866973876953,0.24554951125792202,0.23339814077879226,0.24532025661870138,783272000
2010-07-09,0.23729576170444489,0.2389006809620954,0.23431523250900704,0.2375250436930423,571516000
2010-07-12,0.2416519969701767,0.24463252701420743,0.237066574542829,0.23729582926543225,565396000
2010-07-13,0.2503642737865448,0.2519691659694662,0.24417395974883643,0.24554956990651045,723316000
2010-07-14,0.25288626551628113,0.26320346463966,0.24921791711768285,0.26136929044036084,1355664000
2010-07-15,0.24577875435352325,0.25334470287636895,0.24279822586497687,0.2531154209421502,953088000
2010-07-16,0.23041771352291107,0.24646672059656424,0.22950063989871405,0.24577890171277864,1288604000
2010-07-19,0.239817813038826,0.24073488655548003,0.23202257882217658,0.2336274984732299,798440000
2010-07-20,0.24577875435352325,0.24715436396505747,0.23156393038218806,0.23362738579637832,1160988000
2010-07-21,0.23775427043437958,0.24830074870875968,0.23546156014266761,0.24807149407834603,624940000
2010-07-22,0.2416519969701767,0.24417399023772737,0.23890074898002278,0.24027635930946298,462612000
2010-07-23,0.237525075674057,0.24165196070560538,0.23523236480444898,0.2414226786861368,817604000
2010-07-26,0.2418811172246933,0.2427982175990867,0.23316881398987688,0.2368371608249338,683548000
2010-07-27,0.239817813038826,0.24302759767838766,0.23683728311279156,0.24256906092006064,683472000
2010-07-28,0.2322518676519394,0.24004710209631733,0.2315640488287188,0.23592021648826705,1320808000
2010-07-29,0.2093246877193451,0.22010043641588664,0.20794906400602578,0.21551501492773298,2664476000
2010-07-30,0.21070033311843872,0.21436866771546711,0.20451000567442099,0.20771980357143374,984288000
2010-08-02,0.21047106385231018,0.21528576782230255,0.2095539767310909,0.21436868070108328,917020000
2010-08-03,0.20496849715709686,0.20909538120935878,0.20336360539545695,0.208866112909929,955444000
2010-08-04,0.21368086338043213,0.21436868214237992,0.20588564329611053,0.2068027304234958,855496000
2010-08-05,0.2164321094751358,0.21689064617362247,0.21047105040100242,0.21436866700067692,800504000
2010-08-06,0.21895407140254974,0.22124678204567066,0.21368083145711825,0.21551500543786833,739904000
2010-08-09,0.22101746499538422,0.22147601522230975,0.21574422621233802,0.2212467332760318,466456000
2010-08-10,0.21184666454792023,0.2178077093013605,0.21092957758609104,0.2173491726532624,772560000
2010-08-11,0.203592911362648,0.207490514170964,0.20290509267147036,0.207490514170964,796148000
2010-08-12,0.20542706549167633,0.21001248654614757,0.19831965192473971,0.1999245438275516,1343584000
2010-08-13,0.2152857631444931,0.21826629280728485,0.21161741473932325,0.212075965122787,1797392000
2010-08-16,0.20978330075740814,0.21666143504504215,0.2070320388429717,0.21230528059641302,814008000
2010-08-17,0.21253447234630585,0.21643208856950133,0.20978322508986574,0.2118466673650124,481224000
2010-08-18,0.21368086338043213,0.21551503763520263,0.21047106526740142,0.21184670279129703,352920000
2010-08-19,0.22652003169059753,0.2272078503792393,0.21482719597749161,0.21597355134813856,1615100000
2010-08-20,0.2285834550857544,0.23408597680612378,0.2246858526158671,0.2249151209378076,1305308000
2010-08-23,0.2251444160938263,0.2350030781029792,0.2244565973803935,0.22927130104315413,748620000
2010-08-24,0.2228516936302185,0.22514440433439886,0.21734918520705887,0.21780772188164144,641332000
2010-08-25,0.2274371236562729,0.22927129775536836,0.21918335387597757,0.22032972293713793,757532000
2010-08-26,0.2246858775615692,0.23293964739286352,0.2246858775615692,0.23041765457461563,657596000
2010-08-27,0.23202252388000488,0.2338566978102591,0.22032970265512491,0.22606147910512814,1060416000
2010-08-30,0.22101746499538422,0.23110540600018145,0.22101746499538422,0.22927123242374006,602804000
2010-08-31,0.21391013264656067,0.22468588183543983,0.213222313925658,0.21780773562331687,931488000
2010-09-01,0.21551501750946045,0.21987117070851708,0.21436866212368944,0.21711992324892032,851440000
2010-09-02,0.2194126695394516,0.22010047468287708,0.21413942844500786,0.216202871206557,596292000
2010-09-03,0.22697854042053223,0.22766634531742735,0.22193456951514381,0.2246858300996188,566484000
2010-09-07,0.22904203832149506,0.23431526514671766,0.22583224035600077,0.22629077706579934,899820000
2010-09-08,0.23660790920257568,0.23821282823050294,0.22697853169132148,0.22950052387983985,1224156000
2010-09-09,0.2333981841802597,0.23981777990367256,0.23041765466603922,0.23958849789055225,697748000
2010-09-10,0.23087617754936218,0.23569088088671017,0.22881274887979422,0.23500306221976516,609292000
2010-09-13,0.24394461512565613,0.24692514403269664,0.23500302840453458,0.23500302840453458,1015792000
2010-09-14,0.2416519969701767,0.24486178173681067,0.2395885404791061,0.24188125169277996,698536000
2010-09-15,0.24211043119430542,0.2423397131510637,0.23614937363120939,0.2393591843695157,555572000
2010-09-16,0.24233977496623993,0.24440320377834884,0.23890070872521238,0.23890070872521238,365280000
2010-09-17,0.2418811172246933,0.24486164561176973,0.24119332610797117,0.24463239101661516,416884000
2010-09-20,0.24554948508739471,0.24646658554032408,0.23958842780276632,0.24188113793819868,443168000
2010-09-21,0.2588472366333008,0.26297412077849047,0.2441739011518082,0.2441739011518082,1779624000
2010-09-22,0.2611401081085205,0.26343281966012944,0.25632540291763073,0.25793029553750146,999996000
2010-09-23,0.26641330122947693,0.274667073079124,0.2618278784977342,0.26412058986360554,1240872000
2010-09-24,0.2810865640640259,0.2820036646622959,0.27031083018602414,0.272374258702418,1086976000
2010-09-27,0.2751255929470062,0.28337933613727256,0.2714572444193739,0.28315008143633985,999504000
2010-09-28,0.27443772554397583,0.27833532808178163,0.2696230223711612,0.2753547988477186,723192000
2010-09-29,0.27237430214881897,0.2803988175057954,0.26939377255873104,0.27191576544217533,974904000
2010-09-30,0.2677888870239258,0.2790231869357322,0.26549617610289633,0.2758133752475289,787632000
2010-10-01,0.2602228820323944,0.27214499823630706,0.2581594535600904,0.27168643428133776,999120000
2010-10-04,0.25770092010498047,0.2620570868739061,0.2524276799801061,0.25770092010498047,749500000
2010-10-05,0.25953513383865356,0.26366201923407956,0.2588473150508706,0.2632034824859816,753588000
2010-10-06,0.24715441465377808,0.2606814229279609,0.24463244951644103,0.2595350676842809,1057604000
2010-10-07,0.24532027542591095,0.24853005927118343,0.23798357978311835,0.24830077728312153,761488000
2010-10-08,0.2489885836839676,0.2510520394813562,0.24096409713374004,0.24440316279812327,706932000
2010-10-11,0.24784225225448608,0.2521984189129734,0.24669589692297897,0.25013496291750037,442680000
2010-10-12,0.2526569068431854,0.25380326195356695,0.24371532058345272,0.24577877618089644,605208000
2010-10-13,0.2599935233592987,0.2636618699293391,0.25403249434705355,0.25678374060895565,968732000
2010-10-14,0.2558668553829193,0.2606815330413643,0.2547204723237355,0.26022299621645667,599172000
2010-10-15,0.2588472366333008,0.26297412077849047,0.2558667350079683,0.2599935918218944,639940000
2010-10-18,0.2604522407054901,0.26159859626795284,0.254491180848175,0.2590766030980259,448156000
2010-10-19,0.2588472366333008,0.26068141040130327,0.2526569240811481,0.25472035248811115,866136000
2010-10-20,0.2588472366333008,0.26595464973508653,0.2544910978491506,0.25907651860352493,763532000
2010-10-21,0.25426188111305237,0.2595351217997527,0.25036427793810706,0.2590765850729245,1014428000
2010-10-22,0.27054017782211304,0.2726036343789843,0.2531155611100364,0.2558668365191981,1322676000
2010-10-25,0.2730620801448822,0.2751255360139007,0.2700815509993656,0.2726035435066332,673136000
2010-10-26,0.27214503288269043,0.2762719176839506,0.26755961139934986,0.2698523221410201,675248000
2010-10-27,0.2760426998138428,0.27695977339107924,0.2689352839307999,0.2696231027793644,496796000
2010-10-28,0.2762719392776489,0.28062807909479565,0.27374994633218286,0.27971100565895535,704448000
2010-10-29,0.27558407187461853,0.27856460101172587,0.27283282472162146,0.27581332652746354,554664000
2010-11-01,0.2760426998138428,0.2817744779997566,0.27374998853947724,0.2774183375109718,473920000
2010-11-02,0.28177449107170105,0.2863599138331568,0.2755841758099909,0.2771890683102453,581036000
2010-11-03,0.28383785486221313,0.2856720288330435,0.2762719043145796,0.2836085728666344,671748000
2010-11-04,0.2842963933944702,0.2895696333461118,0.28383785673155937,0.2865891040402912,700016000
2010-11-05,0.2891111969947815,0.2916331631814595,0.2849843109341637,0.28635992140018546,735116000
2010-11-08,0.2902574837207794,0.2927794493079823,0.28658913535414104,0.2888818462504726,605156000
2010-11-09,0.28865256905555725,0.29255019950951794,0.28704767686754,0.29025748857484474,633964000
2010-11-10,0.2920915484428406,0.2920915484428406,0.2865890279549516,0.2907159114880535,521016000
2010-11-11,0.2891111969947815,0.293925874622772,0.2813159616955532,0.2852135656795292,1089980000
2010-11-12,0.3040136992931366,0.31364310534518886,0.2987404596292188,0.3001160968741592,2142560000
2010-11-15,0.3003453314304352,0.3097454548689175,0.29965754018525254,0.30538931610353115,733548000
2010-11-16,0.2914038300514221,0.2994283179375102,0.2909452933527566,0.2953014329869825,739356000
2010-11-17,0.29621854424476624,0.29965761060390383,0.28842331076529243,0.2911745583863485,551764000
2010-11-18,0.3053893744945526,0.30836990400819303,0.30011613417523014,0.30011613417523014,993120000
2010-11-19,0.3152481019496918,0.3163944575908033,0.3042430823287661,0.3047016191189559,716484000
2010-11-22,0.31547725200653076,0.31731139839983513,0.3104332674311549,0.31318454168363735,462668000
2010-11-23,0.3081406354904175,0.3150187682086978,0.3058479245843241,0.3118089838726749,457832000
2010-11-24,0.31570664048194885,0.31685299612938594,0.3111212178922003,0.31135049995419756,397784000
2010-11-26,0.31180888414382935,0.31731137762603,0.31180888414382935,0.3154772313528039,143104000
2010-11-29,0.3152481019496918,0.3163944575908033,0.3090577869539443,0.3104333973245136,468192000
2010-11-30,0.3120381832122803,0.31364310242686605,0.3063064069638026,0.3104332913289595,720936000
2010-12-01,0.3257945477962494,0.3278579767835001,0.3177700592194081,0.31822859595754477,626536000
2010-12-02,0.32969215512275696,0.3317556114666608,0.3255652697662208,0.3257945518037451,529316000
2010-12-03,0.3390922248363495,0.3390922248363495,0.327399389497165,0.3280872081638112,606044000
2010-12-06,0.3326725363731384,0.34092630339984215,0.33129692675619404,0.34023848492574027,438424000
2010-12-07,0.3434484004974365,0.3514728880454732,0.33978005240011266,0.34046787108476934,1026812000
2010-12-08,0.3464289903640747,0.35009731177027525,0.3404679304984991,0.3429899236719209,613252000
2010-12-09,0.34069713950157166,0.3429898776533325,0.33336047034225114,0.3381751739977918,942408000
2010-12-10,0.3427605926990509,0.34597037688770305,0.33978006319172044,0.34069713657954426,451900000
2010-12-13,0.33404824137687683,0.3448239752289448,0.33313114078081396,0.34413618394597884,609108000
2010-12-14,0.3345068693161011,0.3466582437134639,0.33404833255854016,0.3404679291582104,755160000
2010-12-15,0.32717010378837585,0.33932147464202267,0.32671153983327395,0.33519459036495675,624176000
2010-12-16,0.3276287913322449,0.3324434964285612,0.326711690330849,0.33060932175704655,631872000
2010-12-17,0.32946285605430603,0.3312970301137139,0.3239603338760823,0.3278579366702817,593156000
2010-12-20,0.32808730006217957,0.33221418588674456,0.32785801799865244,0.3306092934358789,344088000
2010-12-21,0.34092649817466736,0.34092649817466736,0.3310678339635423,0.33129711602965395,466952000
2010-12-22,0.344594806432724,0.3450533431793655,0.33702885445368863,0.3402386390114507,477988000
2010-12-23,0.34207281470298767,0.3445948078165512,0.3406971771262672,0.3445948078165512,273784000
2010-12-27,0.3439069092273712,0.34642890175572677,0.3349653217160551,0.3411556620436068,255500000
2010-12-28,0.3425312936306,0.3461996416617725,0.3404678649451075,0.3439069309751065,194260000
2010-12-29,0.3425312936306,0.34505328631843946,0.3393215096017745,0.3423020389606937,177660000
2010-12-30,0.3436777591705322,0.3457412158489173,0.3409265109306282,0.34207286664152786,174488000
2010-12-31,0.3530777394771576,0.353536303435029,0.34344836099335646,0.34390689761996324,391252000
2011-01-03,0.3627071678638458,0.36614623377431016,0.3553704720565089,0.35582903604291716,817448000
2011-01-04,0.3615608513355255,0.36499991761480843,0.353536363350532,0.3633950254840636,651384000
2011-01-05,0.38930264115333557,0.38976120516249646,0.3645413599031568,0.3682096806575703,1428216000
2011-01-06,0.4431813061237335,0.44341058808090905,0.39824414702450056,0.3993905021478543,3493312000
2011-01-07,0.4555620849132538,0.4569377223774552,0.4282788089692358,0.4381374712459605,2579984000
2011-01-10,0.47298672795295715,0.4739038014318618,0.44386927602557075,0.44730834256837027,1750348000
2011-01-11,0.46564996242523193,0.4839917026229203,0.4555620463134043,0.47940628123913187,2711088000
2011-01-12,0.5353485941886902,0.5358071036394652,0.46427449103908,0.4658793834418879,3431896000
2011-01-13,0.5362656116485596,0.5465828384872745,0.5131091922680726,0.5296167333449998,2695192000
2011-01-14,0.540850818157196,0.5497924038997565,0.5238847744373534,0.5270945576282662,1595352000
2011-01-18,0.5282410979270935,0.5371826872681185,0.5151726506315799,0.5335143387182716,1813348000
2011-01-19,0.5137969851493835,0.5410802610932813,0.5126506570375803,0.5284703785507486,1197896000
2011-01-20,0.5142555236816406,0.517236053152033,0.49958213100815896,0.5087530287603533,1111408000
2011-01-21,0.5094408988952637,0.527094824715859,0.5085238253278095,0.5197581268511298,739244000
2011-01-24,0.566987931728363,0.5743246281378079,0.5268654654822424,0.5328264698195622,2056900000
2011-01-25,0.5495635271072388,0.5704271868541787,0.5458951775117457,0.5644661255943222,1086856000
2011-01-26,0.5626318454742432,0.5731783275762469,0.551397544568844,0.555295148013055,1074660000
2011-01-27,0.5610268115997314,0.572031800352272,0.5502510775029639,0.5706562177551028,657396000
2011-01-28,0.5447486042976379,0.5718026252961163,0.5319094125239989,0.5624025271504782,1094796000
2011-01-31,0.5484167337417603,0.5559826820412751,0.5367239293981997,0.5456655145999021,750160000
2011-02-01,0.5610268115997314,0.5651536687163013,0.5495632588731137,0.5532316066781376,654104000
2011-02-02,0.5864759683609009,0.600002977702329,0.557817057676524,0.557817057676524,1606616000
2011-02-03,0.5754708647727966,0.5873929808783143,0.5628609300717662,0.5873929808783143,1030776000
2011-02-04,0.5885393619537354,0.5931247832298916,0.5812027207094054,0.5834954313474835,872900000
2011-02-07,0.5640074014663696,0.583036906506527,0.5619439453547755,0.5805149410340478,934236000
2011-02-08,0.5472705364227295,0.5683634948458725,0.5447485166139645,0.564695147120648,1076584000
2011-02-09,0.5339727997779846,0.5548365042156066,0.5241141388669454,0.5493339551210494,1277520000
2011-02-10,0.5231970548629761,0.532138642296079,0.5181530698503853,0.5220506722708974,1042352000
2011-02-11,0.5380997061729431,0.5550658096626875,0.5128798876112046,0.5213629120248084,1359276000
2011-02-14,0.5298460125923157,0.5617147101026441,0.5277825564093519,0.5445193512363566,1287828000
2011-02-15,0.5170068740844727,0.5325972877519339,0.5147141083142105,0.5307631407307777,886980000
2011-02-16,0.5360363721847534,0.5436023241715394,0.5220507964133234,0.5238849980643119,1318364000
2011-02-17,0.5887686610221863,0.5963346114622629,0.5183823418008364,0.5209043617225503,3470096000
2011-02-18,0.5876222252845764,0.5949589204005346,0.5784513837208924,0.5855587695339892,1394412000
2011-02-22,0.5321387648582458,0.5699685245092978,0.530304563220973,0.5683636322407736,1396648000
2011-02-23,0.5069187879562378,0.5371825896655615,0.49935283752890686,0.5321386591556958,1491604000
2011-02-24,0.5192992687225342,0.5282407983297337,0.5057722650318197,0.5094405568386137,1246120000
2011-02-25,0.5300754308700562,0.5387877130048596,0.5259485172305,0.5332852161480072,775652000
2011-02-28,0.5195287466049194,0.5390168148520368,0.5076066291207973,0.5387875055186642,903696000
2011-03-01,0.49637240171432495,0.5270947731898942,0.49637240171432495,0.5204458948163514,988448000
2011-03-02,0.47573795914649963,0.5050846904008468,0.4642744050618025,0.4956845377876188,1718140000
2011-03-03,0.47848913073539734,0.48949417433659026,0.46404504858932244,0.486742899770659,1593704000
2011-03-04,0.47596725821495056,0.4837624647869658,0.470694017377989,0.47894778802116983,959760000
2011-03-07,0.4693183898925781,0.48101125466392236,0.4573962977432775,0.47940636237423667,1019140000
